text,label,source_id
"인간은 우주 기술과 과학 기술이 발달했지만, 정신 질환 치료에는 어려움을 겪고 있으며, 여전히 많은 사람들이 자살하는 현실에 대한 질문입니다.",mild,dsl_00021669
"어떤 대상이나 상황에 대해 흥미를 느끼지 못하고, 삶의 가치를 느끼지 못하는 심정을 표현했습니다.",mild,dsl_00021670
"글쓴이는 심각한 우울감과 무가치함을 느끼며, 일상생활에 어려움을 겪고 있습니다. 모든 것이 힘들고, 스스로를 탓하며 괴로워하고 있습니다.",mild,dsl_00021671
"최근 우울감이 심해져 기본적인 위생 관리를 포함한 일상생활에 어려움을 겪고 있으며, 동기 부여를 위한 조언을 구하고 있습니다.",mild,dsl_00021672
일부 사용자가 소셜 미디어 플랫폼을 삭제한 후 정신 건강이 개선되었다는 경험을 공유하고 있습니다. 특히 페이스북을 삭제한 후 긍정적인 변화를 느꼈다는 의견이 있습니다.,mild,dsl_00021673
"최근 감정 기복이 심하고, 자존감이 낮으며, 주변 사람들에게 무시당하는 느낌을 받으며 어려움을 겪고 있습니다. 전문가의 도움을 받으려고 했지만, 상담을 받기까지 시간이 오래 걸리고, 가족과의 관계에서도 소외감을 느끼며 힘들어하고 있습니다. 이러한 상황 속에서 어떻게 하면 기분을 개선할 수 있을지에 대한 고민을 하고 있습니다.",mild,dsl_00021674
"화상으로 진행되는 진료 때문에 약속을 자주 놓치고, 약이 부족해서 어려움을 겪고 있습니다. 상담사들은 문제가 있다고 말하지만, 특별히 고쳐야 할 문제는 없다고 생각하며, 단순히 누군가에게 이야기하고 싶어합니다. 현재 복용 중인 약으로는 만족스럽지 않고, 새로운 약을 복용하고 싶지 않아서, 누군가에게 이야기하는 것에 대한 비용을 지불하고 싶어하지만, 현실적으로 어렵다고 생각합니다. 약물 관리와 의사에 대한 불만도 있습니다.",mild,dsl_00021675
"글쓴이는 공허함, 무기력감, 의욕 저하로 인해 학업, 직장, 인간관계 등 모든 면에서 어려움을 겪고 있습니다. 다양한 방법을 시도했지만 효과를 보지 못하고 있으며, 공허함을 해소할 수 있는 방법을 찾고 있습니다.",mild,dsl_00021676
"글쓴이는 이유 없이 여행을 떠나 혼자 있으며, 극심한 고통과 무감각함을 느끼고 있습니다. 주변에 아무도 없고, 자신의 상황에 대해 아무도 신경 쓰지 않는다고 생각하며, 고통이 끝났으면 하는 심정을 표현하고 있습니다.",mild,dsl_00021677
"최근에 다른 사람들과의 소통에 어려움을 느끼고 있으며, 인간 관계에 대한 회의감을 느끼고 있습니다. 주변 사람들과의 관계가 원만하지 않아 외로움을 느끼고 있으며, 현재의 삶에 대한 불만이 큽니다.",mild,dsl_00021678
"특정 약물 복용 후 생생하고 이상한 꿈을 자주 꾸는 경험에 대한 질문입니다. 매일 밤, 심지어 낮잠을 잘 때도 꿈을 꾸는 상황에 대해 다른 사람들의 경험을 묻고 있습니다.",mild,dsl_00021679
"끊임없이 유머로 타인의 어려움을 돕는 역할을 해왔지만, 점차 자신의 감정을 억누르고 고립되어 우울감을 느끼며, 현재 상황에 대한 막막함과 해결책의 부재로 어려움을 겪고 있다.",mild,dsl_00021680
"글쓴이는 극심한 외로움과 고립감을 느끼며, 친구를 사귀려는 노력에도 불구하고 실패하여 깊은 절망감에 빠져 있습니다. 자살 충동을 느끼지만, 가족에게 상처를 주고 싶지 않아 실행하지 못하고 있습니다. 스스로를 혐오하며 매우 힘든 시간을 보내고 있습니다.",mild,dsl_00021681
"오랫동안 한 회사에 다닌 사람이 현재 직장에서 불행하고 어려움을 겪고 있습니다. 동료와의 갈등, 실수, 그리고 미래에 대한 불안감으로 힘들어하고 있습니다. 다른 일자리를 알아보고 있지만, 새로운 환경에 대한 불확실성과 급여 감소에 대한 우려로 고민하고 있습니다. 현재 직장에 너무 오래 머물렀기 때문에, 변화를 갈망하면서도 동시에 두려움을 느끼고 있습니다.",mild,dsl_00021682
"정신 건강 전문가를 만나 상담을 받으려고 하는데, 자살 충동에 대한 생각을 솔직하게 이야기하는 것에 대해 걱정하고 있습니다. 자살 계획이나 시도는 없지만, 지속적으로 그런 생각들이 떠오르며, 전문가에게 이야기했을 때 어떤 조치를 취할지, 그리고 입원해야 하는 상황인지에 대해 궁금해합니다.",mild,dsl_00021683
"정신 질환을 앓고 있는 사람이 치료를 받고 있으며, 치료사의 권유로 집중 치료 프로그램 참여와 정신과 진료를 고려 중입니다. 현재 기분 변화가 심하고, 학생 신분이라 참여 가능성을 고민하고 있습니다.",mild,dsl_00021684
"차 문제로 지각하고, 예상치 못한 지출이 발생했으며, 직장에서 힘든 일을 겪고, 전 연인을 마주쳤으며, 누구에게도 의지할 사람이 없어 매우 힘든 하루를 보냈습니다.",mild,dsl_00021685
"우울증 증상은 개선되었으나, 무기력감과 목표와 현실 사이의 괴리에서 오는 불안감으로 어려움을 겪고 있으며, 생산적인 삶을 되찾은 경험자의 조언을 구하고 있습니다.",mild,dsl_00021686
"경제적으로 안정되고 성공적인 삶을 살고 있지만, 30대 여성은 주기적으로 우울감을 느끼며, 사소한 일에도 쉽게 좌절하고 자신의 가치에 대해 의문을 품으며 불행감을 느낀다.",mild,dsl_00021687
"약 7년 전 처음으로 자살에 대한 생각을 하게 되었고, 이후에도 자살에 대한 생각이 자주 떠오르며, 삶의 의미를 찾지 못하고 앞으로 나아가는 것이 어렵다고 느꼈습니다. 힘든 시간을 잘 헤쳐나가기를 희망합니다.",mild,dsl_00021688
"십 대 시절을 보내는 것이 어렵고, 평범한 삶을 사는 것이 힘들다고 느낀다.",mild,dsl_00021689
"자신이 내리는 모든 결정이 잘못되었다고 느끼며, 이전에는 일자리를 구하고 긍정적인 변화를 시도했지만, 현재는 상황이 악화되어 삶에 대한 의지를 잃고 포기하고 싶어하는 심정을 표현하고 있습니다.",mild,dsl_00021690
"처방받은 약을 복용하지 못하고 있으며, 취미 활동을 하는 것도 어렵다고 합니다. 쉽게 지루함을 느끼고, 주로 온라인 활동을 하며 시간을 보냅니다. 즐거움을 찾는 방법에 대한 고민을 이야기하고 있습니다.",mild,dsl_00021691
"오랫동안 우울감을 겪던 사람이 극심한 고통 속에서 자해를 시도하고 정신 병원에 입원했습니다. 그 원인 중 하나는 이상적인 모습을 가진 특정 여성에 대한 과도한 집착이었습니다. 개인은 취미, 꿈, 관계, 자존감 등을 잃고 심각한 우울증과 불안을 겪었습니다. 특정 인물에 대한 강한 집착으로 인해 신체적, 정신적으로 어려움을 겪었으며, 자신감이 부족하고 매력적이지 않다고 느꼈습니다. 이러한 어려움이 반복되면서 극심한 절망감과 죽음에 대한 생각을 느끼고 있습니다.",mild,dsl_00021692
"오랜 기간 동안 심각한 우울증과 여러 가지 다른 질환을 앓고 있으며, 다양한 치료 방법을 시도했지만, 여전히 어려움을 겪고 있으며, 무력감과 절망감을 느끼고 있습니다. 새로운 치료법에 대한 희망을 품지만, 반복되는 실패로 인해 좌절감을 느끼고 있습니다.",mild,dsl_00021693
"글쓴이는 심각한 우울감과 고립감을 느끼며, 자신의 어려움을 나눌 수 있는 사람을 찾고 있습니다.",mild,dsl_00021694
"내면의 고통과 피로감을 느끼고 있으며, 언제 이러한 감정이 끝날지 불확실함을 표현하고 있습니다.",mild,dsl_00021695
"글쓴이는 항상 일을 망치고 외로움을 느낀다고 합니다. 새로운 관계를 맺기 어렵고, 기존의 관계도 유지하기 힘들어합니다. 서로에게 어떻게 다가가야 할지 몰라 어려움을 겪고 있으며, 남에게 짐이 되는 것을 원치 않고, 자신의 부족함에 지쳐있습니다.",mild,dsl_00021696
"최근 우울감을 느끼고 있으며, 이전과 마찬가지로 무기력하고 아무것도 즐기지 못하는 상태입니다. 이러한 감정이 익숙해져서 부정적으로 생각하지 않지만, 증상이 정상적인 상태가 아니라는 것을 인지하고 있습니다. 현재 치료를 받고 있지 않습니다.",mild,dsl_00021697
"대부분 우울하지만, 때때로 순식간에 기분이 급격하게 악화되는 경험을 하는 사람이 있는지 질문합니다.",mild,dsl_00021698
"자신이 약물과 포르노에 의존하며, 관계를 맺는 데 어려움을 겪고, 자신감과 자존감이 부족하다고 느낍니다. 삶에 대한 희망을 잃고, 모든 것이 엉망으로 흘러간다고 생각하며, 스트레스와 복잡한 현실에 적응하지 못한다고 느낍니다.",mild,dsl_00021699
"팬데믹 이전부터 사회적 고립을 경험하며, 관계 형성에 어려움을 느끼고, 외로움과 무력감에 시달리고 있습니다. 이전의 관계들이 단절되고, 현재 남아있는 관계조차 유지하기 힘든 상황이며, 미래에 대한 희망을 잃고 죽음에 대한 두려움과 함께 극심한 외로움을 느끼고 있습니다.",mild,dsl_00021700
"최근 우울한 기분을 느끼고 있으며, 침대에 들어가 쉬고 싶지만, 몇 가지 일을 하고 싶어 포트폴리오를 제출하고 음식을 만들 계획이다. 오늘 '최선을 다하는 것'은 이러한 활동을 하는 것이라고 생각한다.",mild,dsl_00021701
"대학교를 그만두기로 결심했으며, 극심한 스트레스와 불안으로 인해 더 이상 학업을 이어갈 수 없다고 느꼈다. 이러한 상황으로 인해 매우 힘든 하루를 보냈으며, 우울증으로 인해 어려움을 겪고 있다고 언급했다.",mild,dsl_00021702
"반복적인 우울증, 범불안장애, 주의력결핍 과잉행동장애 진단을 받은 사람이 비슷한 경험을 가진 사람이나 관련 정보를 아는 사람과 대화를 나누고 싶어하며, 현재 기분이 좋지 않다고 토로했습니다.",mild,dsl_00021703
"최근 여러 힘든 일을 겪으며 극심한 슬픔과 무기력감에 시달리고 있습니다. 직장, 친구, 가족 등 주변 환경의 변화와 건강 문제로 인해 어려움을 겪고 있으며, 미래에 대한 불안감과 희망 상실을 느끼고 있습니다.",mild,dsl_00021704
"오랜 기간 동안 사회적 고립과 우울감으로 인해 어려움을 겪고 있던 사람이, 마침내 직장을 구했지만 여전히 심각하고 우울한 모습을 벗어나 일상생활에서 겪는 어려움을 호소하고 있습니다. 다른 사람들에게 부정적으로 비춰지는 자신의 행동을 개선하고, 스트레스를 줄이며 좀 더 편안하게 지낼 수 있는 방법에 대한 조언을 구하고 있습니다.",mild,dsl_00021705
"글쓴이는 생일 전날, 과거의 어려움과 타인과의 관계 속에서 무력감, 자괴감, 우울감, 자기 혐오를 느끼며 심한 고통을 겪고 있습니다.",mild,dsl_00021706
"사람들이 거짓말을 하지 않고, 진정한 사랑을 느낄 수 있기를 바라는 내용입니다. 주변 사람들에게 실망감을 느끼고 있다고 말하고 있습니다.",mild,dsl_00021707
"가족 및 친구들과의 모임에서 술과 담배를 멀리하고 스스로를 칭찬하며 긍정적인 변화를 느끼고 있습니다. 이전의 경험을 떠올리며 꾸준히 노력하고 있으며, 치료사와 상담을 통해 현재 상태가 개선되었다는 것을 확인했습니다. 앞으로도 이러한 긍정적인 상태를 유지하고자 합니다.",mild,dsl_00021708
"어떤 방법을 사용하든 자살은 끔찍하며, 의욕이 없을 때는 실행하기 어렵습니다. 죽는 것에 대한 두려움보다는 계속 살아가는 것에 대한 두려움이 더 큽니다. 만약 자살이 쉬웠다면 이미 실행했을 것입니다.",mild,dsl_00021709
"과거의 연애로 인해 심각한 고통을 겪고 있으며, 우울, 분노, 무기력감에 시달리고 있습니다. 다양한 노력을 통해 극복하려고 했지만, 효과가 없었고, 현재는 정신적으로 매우 힘든 상태입니다.",mild,dsl_00021710
"만성 질환과 우울증으로 어려움을 겪던 작성자는 경제적 지원 실패 후 극심한 우울감과 무력감에 시달리며 일상생활에 어려움을 겪고 있으며, 정신 건강 문제 해결을 위한 도움을 요청하고 있습니다.",mild,dsl_00021711
"최근 개인적인 어려움을 겪고 있으며, 다른 사람보다 성공하지 못하는 것에 대한 질투심과 좌절감을 느끼고 있습니다. 자기 계발 글을 읽으며 스스로를 다독치려 하지만, 성공에 대한 욕구가 강하고, 자신이 하는 일에서 인정받고 싶어 합니다. 다른 사람보다 뒤쳐지는 현실을 받아들이는 것이 어렵게 느껴집니다.",mild,dsl_00021712
"글쓴이는 주변 사람들과의 관계 단절, 경제적 어려움, 그리고 미래에 대한 절망감으로 인해 극심한 고통을 느끼며, 자살 충동을 느끼고 있습니다.",mild,dsl_00021713
"과거의 긍정적인 경험이 무의미하게 느껴지고, 타인의 배신으로 인해 신뢰를 잃은 상태에서 무기력감과 자기 혐오를 느끼며, 과거의 트라우마와 현재의 어려움으로 인해 극심한 고통을 겪고 있으며, 이러한 고통을 해소하기 위해 약물에 의존하는 경향을 보이고 있습니다.",mild,dsl_00021714
"두 사람은 서로를 깊이 이해하고 있으며, 관계는 완벽하지만 성적 지향의 차이로 인해 현실적인 관계를 맺기 어렵습니다. 한 사람은 상대방에 대한 감정을 표현하지 못하고 괴로워합니다.",mild,dsl_00021715
"음악을 매우 좋아하며, 음악이 자신의 감정을 보호하는 데 중요한 역할을 한다고 말하고 있습니다.",mild,dsl_00021716
"29세 여성분이 두 아이를 키우면서 자신을 돌볼 에너지가 부족하고, 정신적으로 혼란스러운 상태입니다. 아이들은 잘 돌보고 있지만, 자신을 소홀히 하는 것 같아 우울증인지 다른 문제인지 고민하고 있습니다. 비슷한 경험을 하고 있는 사람들에게 조언을 구하고 있습니다.",mild,dsl_00021717
"삶의 의미를 찾지 못하고 무감각하며, 미래에 대한 희망을 잃은 상태입니다. 주변 사람들의 위로조차 도움이 되지 않고, 스스로 해결책을 찾기 어렵다고 느낍니다.",mild,dsl_00021718
"최근 몇 달 동안, 글쓴이는 자신의 내면을 탐구하며 변화를 추구하고 있습니다. 섭식 장애를 겪고 있으며, 타인과의 관계에서 어려움을 느끼고 있습니다. 자신을 사기꾼이라고 느끼며, 주변 사람들과의 차이로 인해 소외감을 느낍니다. 진정한 소통을 갈망하며, 자신과 맞는 사람을 만나기를 희망합니다.",mild,dsl_00021719
심각한 우울증과 외상 후 스트레스 장애를 겪고 있는 사람이 긍정적인 기분 전환과 진정 효과를 위해 약물(아미트립틸린 또는 벤라팍신) 또는 대마초 사용 여부를 고민하고 있습니다. 과거 대마초 사용 경험이 긍정적이었음을 언급하고 있습니다.,mild,dsl_00021720
"글쓴이는 일상생활에서 무감각하고, 현재에 존재한다는 느낌을 받지 못하며, 자신의 행동과 위치에 대한 인식이 부족하다고 느낍니다.",mild,dsl_00021721
"최근 1년 반 동안 이전과는 다른 감정을 느끼고 있으며, 여러 어려움을 겪었습니다. 이전 직장을 그만두고 여행을 떠났지만, 이주 과정에서 어려움을 겪었고, 이후 여자친구와 함께 돌아왔지만 행복하지 않았습니다. 또한, 아버지의 갑작스러운 부재로 인해 큰 슬픔을 느끼고 있으며, 이러한 감정은 이전부터 느껴왔습니다. 이러한 상황으로 인해 현재 관계에도 어려움을 겪고 있으며, 항우울제 복용에 대해 고민하고 있습니다.",mild,dsl_00021722
"화가 나거나 예민할 때, 상대방과의 관계에서 어려움을 겪고 있습니다. 혼자만의 시간이 필요하지만, 상대방이 의존적으로 다가와 불편함을 느끼고, 부정적인 감정이 쌓입니다. 이러한 상황이 우울증 때문인지, 아니면 관계 자체의 문제인지 혼란스럽습니다. 이유 없이 분노를 느끼고, 상대방에 대한 혐오감을 느끼는 기간이 있습니다.",mild,dsl_00021723
"처음으로 특정 약을 복용하기 시작했으며, 새로운 시작과 긍정적인 변화를 기대하고 있습니다. 약 복용 첫 날입니다.",mild,dsl_00021724
"최근 감정적으로 무감각해졌다는 것을 깨달았으며, 심지어 슬픈 상황에서도 아무런 감정을 느끼지 못합니다. 친구들도 이러한 변화를 알아차린 것 같으며, 자해를 다시 시작했습니다. 이전에는 자해에 대한 죄책감을 느꼈지만, 지금은 아무런 감정도 느끼지 못하며, 이전의 자신과는 완전히 다른 사람이 된 것 같습니다.",mild,dsl_00021725
"오랜 시간 동안 겪고 있는 어려움에서 벗어나고 싶어 도움을 요청하는 글입니다. 회복을 위한 조언, 치료사 추천, 유용한 자료 등을 부탁하고 있습니다.",mild,dsl_00021726
"어떤 사람들이 가슴에 강한 압박감을 느끼는데, 통증은 없지만 숨쉬기 어려울 것 같은 느낌이 들어 불편함을 호소하고 있습니다.",mild,dsl_00021727
"입양 가정에서 우울증으로 어려움을 겪고 있으며, 부모님의 무관심과 비협조적인 태도로 인해 심각한 어려움에 처해 있습니다. 경제적인 어려움과 건강 문제, 그리고 미래에 대한 불안감으로 인해 절망적인 상황에 놓여 있습니다.",mild,dsl_00021728
호텔에 있는 사람이 술을 마시고 힘든 상황을 극복하려 하고 있습니다.,mild,dsl_00021729
"2년 동안 심각한 우울증으로 인해 일상생활이 어려움을 겪고 있습니다. 여러 치료와 약물 시도를 했지만, 상황은 악화되고 있으며, 스스로를 방해하는 경향이 있습니다. 현재 상황에 대한 조언을 구하고 있습니다.",mild,dsl_00021730
"글쓴이는 삶의 무의미함과 죽고 싶은 충동을 느끼지만, 동시에 두려움 때문에 실행하지 못하는 상황에 대한 고백입니다. 글쓴이는 자신의 이러한 모순적인 감정에 대한 이유를 알고 싶어합니다.",mild,dsl_00021731
"개인은 집을 팔고, 새로운 직장을 구하고, 이사를 동시에 진행하는 과정에서 극심한 스트레스를 받고 있습니다. 좋은 조건의 직장 제안을 받았지만, 배경 조사서의 실수로 인해 제안이 취소될까 봐 불안해하고 있습니다. 이미 다른 직장을 그만둔 상황이라, 새로운 직장을 얻지 못할 경우 큰 어려움을 겪을 수 있습니다. 현재 극심한 불안감과 무력감에 시달리고 있습니다.",mild,dsl_00021732
"특정 약물을 복용한 후 증상이 완화되었지만, 약물 복용 기간 동안 조증 상태에 있었다는 것을 깨달았습니다. 다른 약물도 조증을 유발했으며, 현재 우울증으로 어려움을 겪고 있지만, 어떤 약을 복용해야 할지 몰라 어려움을 겪고 있습니다. 특정 약물 복용 후 성격 변화를 경험했습니다.",mild,dsl_00021733
"가슴이 텅 빈 느낌이며, 한숨을 쉬는 것 외에는 아무것도 좋게 느껴지지 않는다.",mild,dsl_00021734
"거의 2주 동안 특정 약물을 복용한 후 아무런 효과나 부작용도 느끼지 못하고 있습니다. 우울증, 불안, ADHD를 앓고 있으며, 이는 처음으로 복용하는 약물입니다.",mild,dsl_00021735
한 여성이 거주 지역에서 구급차 소리나 사건 소식을 들을 때마다 극심한 불안감을 느끼고 공황 발작을 일으켰습니다. 이로 인해 병원 치료를 받아야 했습니다.,mild,dsl_00021736
"오랫동안 우울증을 겪어온 사람이 질투라는 감정이 근본적인 원인이라고 생각하게 되었지만, 깨달은 후 오히려 상황이 악화되었습니다. 많은 것을 하고 싶지만 우울감 때문에 아무것도 할 수 없고, 욕망으로 가득 찬 실패자가 될까 봐 두려워하며, 동시에 모든 것을 경험할 수 있도록 불멸을 갈망하고 있습니다.",mild,dsl_00021737
"자신이 아무것도 이루지 못하고 가치 없다고 느끼며, 다른 사람들과 같아지고 싶어 하지만, 결국 아무것도 이루지 못할 것이라고 생각합니다. 다른 사람들이 자신을 긍정적으로 평가하는 이유를 이해하지 못하며, 세상에 의미 있는 존재가 되고 싶어 하지만, 자신을 아끼는 사람 때문에 힘든 상황을 버티고 있습니다. 실패했다는 느낌을 받습니다.",mild,dsl_00021738
"글쓴이는 연인과 친구의 죽음, 팬데믹 상황 속에서의 고통, 그리고 약물 과다 복용으로 입원하는 등 극심한 정신적 어려움을 겪으며 심각한 우울감과 불안을 느끼고 있으며, 미래에 대한 희망 상실과 깊은 슬픔, 절망감으로 힘들어하고 있습니다.",mild,dsl_00021739
"청소년이 부모님의 엄격한 통제와 소통 단절로 인해 심한 우울감을 느끼고 있으며, 부모님의 관심을 끌기 위해 처방약을 이용한 극단적인 방법을 고려하고 있습니다.",mild,dsl_00021740
"알츠하이머와 유사한 신경 질환을 앓고 있는 사람이 의학적 안락사를 신청할 수 있게 된 소식을 접하고 희망을 느꼈다는 내용입니다. 현재 정신 질환을 앓고 있는 사람은 해당되지 않지만, 2023년부터는 가능해질 예정입니다. 약물과 치료로 해결되지 않는 고통을 겪는 사람들에게 희망이 될 수 있다는 내용입니다.",mild,dsl_00021741
"어떤 사람이 상대방에게 메시지를 보냈지만, 상대방이 24시간 이상 답장을 하지 않아 극심한 스트레스를 받고 있다고 호소하고 있습니다.",mild,dsl_00021742
"최근 도움을 받아야 할 필요성을 느끼고 있으며, 어떤 종류의 도움을 받아야 할지, 그리고 어떻게 가장 효율적으로 도움을 받을 수 있을지에 대한 질문을 가지고 있습니다. 상담 치료를 먼저 받거나, 가정 의사를 통해 진단을 먼저 받는 방법에 대한 의견이 분분하며, 비용 효율적인 방법을 찾고 있습니다.",mild,dsl_00021743
"어린 시절의 어려움과 우울증, 아버지의 투병 등으로 힘든 시간을 겪은 후 약물 치료를 받았으나, 부작용과 약물 중단 후 심각한 감정 기복, 불안, 금단 증상 등을 경험하며 절망감과 우울감을 느꼈음을 나타냅니다.",mild,dsl_00021744
"10년 전 어머니, 현재 아버지가 투병 중이며, 가장 친한 친구 또한 심각한 질병으로 어려움을 겪고 있습니다. 작성자는 더 이상 이러한 상황과 싸우고 싶지 않다고 말하며, 심리적으로 힘든 상태임을 나타냅니다.",mild,dsl_00021745
"현재 매우 슬픈 감정을 느끼고 있으며, 주변 사람들에게 폐를 끼치고 싶지 않아 고립감을 느끼고 있습니다. 이러한 감정에서 벗어나고 싶지만, 의지할 곳이 없어 힘들어하고 있습니다.",mild,dsl_00021746
"25년간 불안과 우울을 겪으며, 기후 변화, 사회 불안 등 여러 문제로 인해 삶의 어려움을 느끼고 있으며, 가족과 건강 문제까지 겹쳐 극심한 스트레스와 무력감에 시달리고 있습니다.",mild,dsl_00021747
"최근 졸업 후 취업 실패와 전공에 대한 불만으로 우울감을 느끼고 있습니다. 학교 등록 문제, 무력감, 사회 활동 기피, 가족과의 관계 어려움 등으로 힘든 시간을 보내고 있습니다. 과거의 트라우마와 정신 건강 문제로 인해 삶의 의미를 찾지 못하고, 극단적인 생각까지 하고 있습니다.",mild,dsl_00021748
"최근 상담을 시작했지만, 상담사와 친밀감을 느끼지 못하고 솔직하게 이야기하지 못하는 어려움을 겪고 있습니다. 우울감을 느끼지만, 상담사는 그렇지 않다고 판단하며, 솔직하게 이야기하는 방법을 찾지 못해 고민하고 있습니다.",mild,dsl_00021749
"건강 관리를 위해 노력했지만 오히려 체중이 증가하고, 주변 사람들의 부정적인 평가로 인해 좌절감을 느끼며, 우울증으로 인해 삶의 의욕을 잃었다고 토로하고 있습니다.",mild,dsl_00021750
"교제 중인 남성이 오랫동안 우울증과 ADHD를 앓고 있으며, 부정적인 가정 환경에 처해 있습니다. 상담 치료나 약물 치료를 받지 않고 있으며, 가족과의 문제로 인해 함께 사는 것도 어렵습니다. 상대방은 우울증, 불안, 섭식 장애를 겪고 있으며, 현재 치료를 받고 있습니다. 상대방의 우울증이 심각해져 자해를 할까 봐 걱정하고 있으며, 어떻게 도와야 할지 고민하고 있습니다.",mild,dsl_00021751
"최근 몇 년 동안 계속되는 안 좋은 일들로 인해 극심한 우울감과 무력감을 느끼고 있습니다. 사회에서 소외받는 것 같고, 삶의 의미를 찾지 못해 힘듭니다. 사람들의 상호 존중과 도움이 부족하다고 생각하며, 이러한 상황에서 벗어나 더 나은 삶을 살고 싶다는 바람을 표현하고 있습니다.",mild,dsl_00021752
"극심한 고통과 외로움을 느끼며 자살 충동을 느끼고 있으며, 우울증을 의심하고 있습니다.",mild,dsl_00021753
"한 친구가 감정적인 지원을 많이 필요로 하여 어려움을 겪고 있으며, 자신의 어려움 속에서도 친구를 돕기 위해 노력하고 있지만, 건강하지 않은 방식으로 힘들어하고 있습니다. 친구를 돕는 것에 대한 조언이나 위로를 구하고 있습니다.",mild,dsl_00021754
"대부분의 시간을 부적응적인 상상에 소비하며, 이는 수면 장애를 유발하고 일상생활에 부정적인 영향을 미칩니다. 상상의 내용은 주로 1년 전에 연락이 끊긴 한 사람에 대한 것으로, 이로 인해 어려움을 겪고 있습니다.",mild,dsl_00021755
"화자는 심각한 우울감으로 인해 극단적인 생각을 하고 있으며, 주변 사람들은 화자의 어려움을 이해하지 못하고 있습니다.",mild,dsl_00021756
"글쓴이는 꿈에서 행복한 연애를 하는 경험을 했지만, 현실은 매우 우울하고 힘든 상황입니다. 꿈과 현실의 괴리에 괴로워하며, 삶에 대한 절망감을 느끼고 있습니다.",mild,dsl_00021757
"27세 남성은 3년간의 관계를 끝내고 극심한 우울감과 불안감을 느끼며, 약물 중독 문제와 법적 문제로 어려움을 겪고 있습니다. 그는 전 여자친구와의 관계에서 느끼는 배신감과 자신의 약물 중독으로 인한 자해 충동으로 고통받고 있으며, 가족과의 관계 또한 불안정합니다.",mild,dsl_00021758
"화자는 주변 사람들에게 짐이 된다고 느끼며, 친구들과 대화할 때도 그들이 함께하고 싶어하지 않는다는 느낌을 받아 힘들어하고 있습니다.",mild,dsl_00021759
"더 이상 살고 싶지 않지만, 현재의 고통스러운 상황을 지속하기 어렵다고 호소하고 있습니다. 고통에서 벗어나고 싶어합니다.",mild,dsl_00021760
"어두운 터널 속에서 빛을 찾아 달려가지만, 점점 더 어둠 속으로 빠져들고 원래의 모습을 잃어가는 것에 대한 감정을 표현하고 있습니다. 현실에서 벗어나고 싶지만, 어둠 속에 머무를수록 자신을 잃어가는 것에 대한 두려움을 느끼며, 내면의 싸움에서 벗어나지 못하고 길을 잃었다고 느낍니다.",mild,dsl_00021761
"화자는 우울증 증상으로 인해 일상적인 질문을 받으면 극심한 스트레스를 받고 자존감이 낮아지는 경험을 하고 있습니다. 하루 동안의 활동을 기억하지 못하고, 질문에 대한 답변조차 어려움을 느낍니다.",mild,dsl_00021762
"화자는 자신의 삶에 대한 극심한 불만과 외로움을 느끼고 있습니다. 친구가 없고, 매일 똑같은 일상에 지쳐 있으며, 스스로를 한심하게 생각합니다. 다른 사람들과의 관계 형성에도 어려움을 느끼고 있으며, 전반적으로 삶에 대한 부정적인 감정을 표현하고 있습니다.",mild,dsl_00021763
"20대 남성이 연애 경험이 없고, 직업도 없이 부모님과 함께 생활하며 우울증을 겪고 있습니다. ADHD 진단을 받았으며, 무기력감과 외로움에 시달리고 있습니다. 현재 상황에 대한 불안감을 느끼며, 앞으로의 삶에 대해 절망적인 감정을 가지고 있습니다.",mild,dsl_00021764
"정신과 진료를 받고 우울증, 불안, 양극성 장애 진단을 받았습니다. 약물 치료를 시작하며, 앞으로의 치료 경과에 대한 기대와 함께 어려움을 극복하려는 의지를 표현했습니다.",mild,dsl_00021765
"오랜 시간 우울증을 겪으며 힘든 어린 시절을 보냈고, 현재 여러 문제로 인해 어려움을 겪고 있습니다. 과거의 경험과 현재의 상황으로 인해 삶에 대한 의욕을 잃고, 부정적인 행동을 하고 있습니다. 상황이 너무 힘들어서 앞으로 어떻게 해야 할지 막막함을 느끼고 있습니다.",mild,dsl_00021766
"오랫동안 목표를 가지고 있었지만, 일상적인 일들을 하는 것조차 어렵게 느껴지는 상황에 대한 질문입니다. 어떤 일을 해내는 데 도움이 되는 팁을 구하고 있습니다.",mild,dsl_00021767
"글쓴이는 극심한 절망감과 무력감을 느끼며, 삶에 대한 희망을 잃고 자살을 생각하고 있습니다.",mild,dsl_00021768
"15년간 외상 후 스트레스 장애와 우울증을 겪은 후, 경제적 어려움으로 직장을 그만두고 노숙 생활을 시작했으며, 현재 절망적인 상황 속에서도 삶에 대한 의지를 잃지 않고 상황을 지켜보려 하지만, 최근 자살 충동을 느끼고 있다.",mild,dsl_00021769
"최근 우울증 증상이 평소와 다른 방식으로 나타나고 있습니다. 이전에는 예민하고 무거운 느낌의 슬픔을 느꼈지만, 지금은 끊임없이 울고 행복한 순간조차 느끼지 못합니다. 약물 치료를 받고 있었지만, 최근 불안 완화제가 바뀌었습니다. 특별한 스트레스 요인은 없는 것 같지만, 이전과는 다른 종류의 슬픔을 느끼고 있으며, 어떻게 대처해야 할지 막막합니다.",mild,dsl_00021770
